call_id,vendor_id,timezone,event_at,vendor_timezone,timezone_conflict
CALL0048707,VND0000005,Asia/Kolkata,2026-07-26 02:47:16,Asia/Kolkata,False
CALL0048708,VND0000001,Asia/Dubai,2026-07-17 11:30:48,Asia/Kolkata,True
CALL0048709,VND0000003,UTC,2026-07-19 20:07:44,UTC,False
CALL0048710,VND0000004,UTC,2026-04-05 10:28:10,UTC,False
CALL0048711,VND0000002,Asia/Kolkata,2026-01-18 11:51:15,UTC,True
CALL0048712,VND0000013,UTC,2026-03-26 07:17:41,Asia/Kolkata,True
CALL0048713,VND0000012,Asia/Kolkata,2026-03-04 21:57:44,UTC,True
CALL0048714,VND0000012,Asia/Dubai,2026-01-13 12:46:21,UTC,True
CALL0048715,VND0000010,UTC,2026-01-13 02:06:38,UTC,False
CALL0048716,VND0000002,UTC,2026-04-05 17:03:54,UTC,False
CALL0048717,VND0000005,UTC,2026-02-12 12:55:15,Asia/Kolkata,True
CALL0048718,VND0000008,Asia/Dubai,2026-06-22 15:24:03,Asia/Kolkata,True
CALL0048719,VND0000015,Asia/Dubai,2026-06-12 12:50:26,Asia/Kolkata,True
CALL0048720,VND0000015,Asia/Kolkata,2026-07-13 15:21:09,Asia/Kolkata,False
CALL0048721,VND0000008,UTC,2026-05-18 02:39:59,Asia/Kolkata,True
CALL0048722,VND0000011,UTC,2026-02-18 05:53:02,UTC,False
CALL0048723,VND0000005,Asia/Kolkata,2026-03-01 12:19:57,Asia/Kolkata,False
CALL0048724,VND0000004,Asia/Dubai,2026-04-29 10:21:37,UTC,True
CALL0048725,VND0000010,UTC,2026-07-04 05:35:51,UTC,False
CALL0048726,VND0000010,Asia/Kolkata,2026-03-30 18:29:50,UTC,True
CALL0048727,VND0000007,Asia/Kolkata,2026-07-06 17:59:41,UTC,True
CALL0048728,VND0000010,Asia/Kolkata,2026-02-11 09:34:57,UTC,True
CALL0048729,VND0000010,UTC,2026-04-12 08:36:05,UTC,False
CALL0048730,VND0000009,Asia/Kolkata,2026-04-10 08:34:28,Asia/Kolkata,False
CALL0048731,VND0000008,UTC,2026-06-19 08:04:57,Asia/Kolkata,True
CALL0048732,VND0000005,UTC,2026-04-19 18:34:03,Asia/Kolkata,True
CALL0048733,VND0000008,Asia/Kolkata,2026-05-15 17:10:17,Asia/Kolkata,False
CALL0048734,VND0000006,UTC,2026-06-08 10:55:54,UTC,False
CALL0048735,VND0000003,UTC,2026-06-03 10:07:46,UTC,False
CALL0048736,VND0000011,Asia/Dubai,2026-06-07 17:57:23,UTC,True
CALL0048737,VND0000013,Asia/Kolkata,2026-05-30 07:21:30,Asia/Kolkata,False
CALL0048738,VND0000002,Asia/Dubai,2026-03-30 18:17:16,UTC,True
CALL0048739,VND0000010,UTC,2026-04-25 02:02:48,UTC,False
CALL0048740,VND0000012,Asia/Kolkata,2026-06-01 22:40:35,UTC,True
CALL0048741,VND0000001,Asia/Kolkata,2026-06-23 02:09:13,Asia/Kolkata,False
CALL0048742,VND0000012,Asia/Dubai,2026-01-13 14:19:52,UTC,True
CALL0048743,VND0000004,UTC,2026-04-21 16:53:15,UTC,False
CALL0048744,VND0000015,Asia/Kolkata,2026-06-29 21:04:08,Asia/Kolkata,False
CALL0048745,VND0000015,Asia/Kolkata,2026-01-03 21:30:29,Asia/Kolkata,False
CALL0048746,VND0000015,Asia/Dubai,2026-03-06 19:58:41,Asia/Kolkata,True
CALL0048747,VND0000013,Asia/Dubai,2026-03-14 14:07:17,Asia/Kolkata,True
CALL0048748,VND0000011,Asia/Kolkata,2026-04-01 01:28:19,UTC,True
CALL0048749,VND0000005,Asia/Kolkata,2026-03-05 11:00:39,Asia/Kolkata,False
CALL0048750,VND0000003,UTC,2026-04-30 20:27:43,UTC,False
CALL0048751,VND0000009,Asia/Dubai,2026-05-25 02:17:32,Asia/Kolkata,True
CALL0048752,VND0000007,Asia/Dubai,2026-05-15 00:00:38,UTC,True
CALL0048753,VND0000015,Asia/Dubai,2026-06-29 06:00:33,Asia/Kolkata,True
CALL0048754,VND0000009,Asia/Kolkata,2026-04-01 23:28:55,Asia/Kolkata,False
CALL0048755,VND0000002,Asia/Kolkata,2026-03-19 18:21:54,UTC,True
CALL0048756,VND0000010,UTC,2026-02-19 03:44:55,UTC,False
CALL0048757,VND0000014,Asia/Kolkata,2026-01-23 06:22:08,Asia/Kolkata,False
CALL0048758,VND0000005,Asia/Dubai,2026-05-25 04:25:48,Asia/Kolkata,True
CALL0048759,VND0000007,Asia/Dubai,2026-07-08 10:44:35,UTC,True
CALL0048760,VND0000004,Asia/Dubai,2026-05-27 05:22:54,UTC,True
CALL0048761,VND0000015,UTC,2026-08-08 05:32:02,Asia/Kolkata,True
CALL0048762,VND0000012,UTC,2026-01-17 13:10:10,UTC,False
CALL0048763,VND0000006,Asia/Kolkata,2026-05-22 16:35:13,UTC,True
CALL0048764,VND0000015,Asia/Kolkata,2026-01-17 03:45:22,Asia/Kolkata,False
CALL0048765,VND0000005,Asia/Kolkata,2026-01-08 20:21:31,Asia/Kolkata,False
CALL0048766,VND0000015,Asia/Dubai,2026-05-12 18:10:41,Asia/Kolkata,True
CALL0048767,VND0000006,Asia/Kolkata,2026-06-16 09:45:24,UTC,True
CALL0048768,VND0000008,Asia/Dubai,2026-07-26 18:42:02,Asia/Kolkata,True
CALL0048769,VND0000011,UTC,2026-03-05 13:28:59,UTC,False
CALL0048770,VND0000012,Asia/Dubai,2026-07-04 12:23:44,UTC,True
CALL0048771,VND0000007,Asia/Kolkata,2026-07-27 16:44:29,UTC,True
CALL0048772,VND0000004,UTC,2026-02-02 23:59:30,UTC,False
CALL0048773,VND0000001,UTC,2026-04-23 13:13:13,Asia/Kolkata,True
CALL0048774,VND0000003,Asia/Kolkata,2026-01-19 10:24:15,UTC,True
CALL0048775,VND0000012,Asia/Kolkata,2026-02-05 03:35:13,UTC,True
CALL0048776,VND0000011,UTC,2026-07-23 03:54:15,UTC,False
CALL0048777,VND0000008,UTC,2026-06-08 11:14:01,Asia/Kolkata,True
CALL0048778,VND0000001,Asia/Dubai,2026-03-21 22:21:50,Asia/Kolkata,True
CALL0048779,VND0000006,Asia/Dubai,2026-05-20 05:14:04,UTC,True
CALL0048780,VND0000007,Asia/Kolkata,2026-03-15 05:11:56,UTC,True
CALL0048781,VND0000013,Asia/Kolkata,2026-06-04 13:50:38,Asia/Kolkata,False
CALL0048782,VND0000012,Asia/Kolkata,2026-06-03 09:00:33,UTC,True
CALL0048783,VND0000008,Asia/Kolkata,2026-06-15 20:16:00,Asia/Kolkata,False
CALL0048784,VND0000010,UTC,2026-02-20 12:17:50,UTC,False
CALL0048785,VND0000008,Asia/Kolkata,2026-01-26 18:44:34,Asia/Kolkata,False
CALL0048786,VND0000011,Asia/Kolkata,2026-05-01 22:16:49,UTC,True
CALL0048787,VND0000012,Asia/Kolkata,2026-04-30 15:31:46,UTC,True
CALL0048788,VND0000007,Asia/Kolkata,2026-02-15 11:51:46,UTC,True
CALL0048789,VND0000004,UTC,2026-02-04 06:10:17,UTC,False
CALL0048790,VND0000007,Asia/Kolkata,2026-02-24 05:57:15,UTC,True
CALL0048791,VND0000014,UTC,2026-05-27 08:09:11,Asia/Kolkata,True
CALL0048792,VND0000011,Asia/Kolkata,2026-05-20 01:55:17,UTC,True
CALL0048793,VND0000015,Asia/Kolkata,2026-04-12 21:45:28,Asia/Kolkata,False
CALL0048794,VND0000010,Asia/Kolkata,2026-06-21 07:42:20,UTC,True
CALL0048795,VND0000004,Asia/Dubai,2026-04-10 22:49:41,UTC,True
CALL0048796,VND0000007,Asia/Dubai,2026-01-19 04:18:50,UTC,True
CALL0048797,VND0000015,Asia/Dubai,2026-06-05 15:08:04,Asia/Kolkata,True
CALL0048798,VND0000007,Asia/Kolkata,2026-02-28 23:36:28,UTC,True
CALL0048799,VND0000015,Asia/Kolkata,2026-02-24 01:56:03,Asia/Kolkata,False
CALL0048800,VND0000001,Asia/Kolkata,2026-08-04 12:28:36,Asia/Kolkata,False
CALL0048801,VND0000011,UTC,2026-05-26 14:44:51,UTC,False
CALL0048802,VND0000010,Asia/Kolkata,2026-07-09 18:58:56,UTC,True
CALL0048803,VND0000001,Asia/Dubai,2026-02-28 14:53:59,Asia/Kolkata,True
CALL0048804,VND0000006,Asia/Dubai,2026-05-10 00:26:10,UTC,True
CALL0048805,VND0000015,UTC,2026-07-24 03:01:28,Asia/Kolkata,True
CALL0048806,VND0000015,Asia/Dubai,2026-02-20 09:39:27,Asia/Kolkata,True
CALL0048807,VND0000009,UTC,2026-02-21 09:46:41,Asia/Kolkata,True
CALL0048808,VND0000010,Asia/Dubai,2026-03-28 20:47:49,UTC,True
CALL0048809,VND0000009,Asia/Dubai,2026-06-27 01:33:19,Asia/Kolkata,True
CALL0048810,VND0000014,Asia/Kolkata,2026-06-01 14:26:32,Asia/Kolkata,False
CALL0048811,VND0000005,UTC,2026-04-19 05:42:01,Asia/Kolkata,True
CALL0048812,VND0000010,Asia/Dubai,2026-01-05 14:36:34,UTC,True
CALL0048813,VND0000006,Asia/Kolkata,2026-01-19 06:37:52,UTC,True
CALL0048814,VND0000004,Asia/Dubai,2026-01-01 08:38:00,UTC,True
CALL0048815,VND0000015,Asia/Kolkata,2026-03-28 23:54:22,Asia/Kolkata,False
CALL0048816,VND0000005,UTC,2026-02-25 02:17:45,Asia/Kolkata,True
CALL0048817,VND0000009,Asia/Kolkata,2026-02-02 16:57:53,Asia/Kolkata,False
CALL0048818,VND0000012,Asia/Dubai,2026-07-29 17:46:39,UTC,True
CALL0048819,VND0000003,UTC,2026-05-05 05:46:48,UTC,False
CALL0048820,VND0000011,Asia/Dubai,2026-06-08 23:32:33,UTC,True
CALL0048821,VND0000011,Asia/Dubai,2026-06-14 20:04:24,UTC,True
CALL0048822,VND0000010,Asia/Kolkata,2026-03-22 23:15:17,UTC,True
CALL0048823,VND0000001,Asia/Dubai,2026-07-17 13:43:32,Asia/Kolkata,True
CALL0048824,VND0000007,Asia/Kolkata,2026-01-14 18:33:52,UTC,True
CALL0048825,VND0000011,Asia/Kolkata,2026-06-03 19:08:06,UTC,True
CALL0048826,VND0000009,UTC,2026-04-25 14:49:07,Asia/Kolkata,True
CALL0048827,VND0000008,Asia/Dubai,2026-01-14 17:57:53,Asia/Kolkata,True
CALL0048828,VND0000001,Asia/Kolkata,2026-06-13 13:32:56,Asia/Kolkata,False
CALL0048829,VND0000013,Asia/Kolkata,2026-01-05 04:20:16,Asia/Kolkata,False
CALL0048830,VND0000001,Asia/Kolkata,2026-06-25 03:09:22,Asia/Kolkata,False
CALL0048831,VND0000001,UTC,2026-01-05 09:32:26,Asia/Kolkata,True
CALL0048832,VND0000005,UTC,2026-08-04 04:18:47,Asia/Kolkata,True
CALL0048833,VND0000007,UTC,2026-05-02 11:53:27,UTC,False
CALL0048834,VND0000001,Asia/Dubai,2026-03-06 15:40:50,Asia/Kolkata,True
CALL0048835,VND0000002,Asia/Dubai,2026-06-18 04:32:29,UTC,True
CALL0048836,VND0000008,Asia/Kolkata,2026-06-25 00:06:25,Asia/Kolkata,False
CALL0048837,VND0000013,Asia/Kolkata,2026-04-16 01:19:02,Asia/Kolkata,False
CALL0048838,VND0000007,UTC,2026-02-10 14:22:54,UTC,False
CALL0048839,VND0000011,Asia/Dubai,2026-04-21 01:34:31,UTC,True
CALL0048840,VND0000006,UTC,2026-06-08 13:41:00,UTC,False
CALL0048841,VND0000014,Asia/Kolkata,2026-03-01 22:22:08,Asia/Kolkata,False
CALL0048842,VND0000014,Asia/Dubai,2026-01-17 16:44:50,Asia/Kolkata,True
CALL0048843,VND0000014,Asia/Dubai,2026-02-17 15:26:25,Asia/Kolkata,True
CALL0048844,VND0000010,Asia/Kolkata,2026-06-05 14:13:26,UTC,True
CALL0048845,VND0000011,UTC,2026-03-13 17:51:41,UTC,False
CALL0048846,VND0000005,Asia/Dubai,2026-08-01 04:35:20,Asia/Kolkata,True
CALL0048847,VND0000002,Asia/Kolkata,2026-07-24 04:12:18,UTC,True
CALL0048848,VND0000011,Asia/Dubai,2026-05-07 14:43:26,UTC,True
CALL0048849,VND0000012,UTC,2026-05-31 13:55:39,UTC,False
CALL0048850,VND0000010,Asia/Kolkata,2026-05-26 13:29:36,UTC,True
CALL0048851,VND0000007,Asia/Dubai,2026-06-30 09:25:33,UTC,True
CALL0048852,VND0000009,Asia/Dubai,2026-04-30 11:14:25,Asia/Kolkata,True
CALL0048853,VND0000013,UTC,2026-04-18 09:46:16,Asia/Kolkata,True
CALL0048854,VND0000013,Asia/Dubai,2026-07-17 06:13:30,Asia/Kolkata,True
CALL0048855,VND0000007,UTC,2026-07-21 16:00:23,UTC,False
CALL0048856,VND0000006,UTC,2026-04-02 03:22:31,UTC,False
CALL0048857,VND0000002,Asia/Kolkata,2026-05-24 10:35:09,UTC,True
CALL0048858,VND0000001,Asia/Kolkata,2026-07-16 19:42:05,Asia/Kolkata,False
CALL0048859,VND0000007,Asia/Kolkata,2026-07-08 13:11:44,UTC,True
CALL0048860,VND0000015,Asia/Dubai,2026-02-19 04:48:57,Asia/Kolkata,True
CALL0048861,VND0000011,Asia/Kolkata,2026-05-18 20:18:12,UTC,True
CALL0048862,VND0000006,Asia/Kolkata,2026-01-16 04:54:55,UTC,True
CALL0048863,VND0000015,UTC,2026-07-27 22:56:01,Asia/Kolkata,True
CALL0048864,VND0000010,Asia/Kolkata,2026-06-03 03:42:19,UTC,True
CALL0048865,VND0000001,Asia/Kolkata,2026-05-19 01:14:46,Asia/Kolkata,False
CALL0048866,VND0000013,Asia/Kolkata,2026-05-03 13:24:10,Asia/Kolkata,False
CALL0048867,VND0000007,Asia/Dubai,2026-06-06 01:21:20,UTC,True
CALL0048868,VND0000011,Asia/Dubai,2026-04-19 05:21:06,UTC,True
CALL0048869,VND0000007,UTC,2026-01-08 16:37:38,UTC,False
CALL0048870,VND0000005,Asia/Dubai,2026-01-28 14:46:55,Asia/Kolkata,True
CALL0048871,VND0000011,Asia/Dubai,2026-05-08 05:40:27,UTC,True
CALL0048872,VND0000005,UTC,2026-07-27 02:59:58,Asia/Kolkata,True
CALL0048873,VND0000008,UTC,2026-03-09 19:29:07,Asia/Kolkata,True
CALL0048874,VND0000015,UTC,2026-02-17 22:23:20,Asia/Kolkata,True
CALL0048875,VND0000007,UTC,2026-04-13 10:55:34,UTC,False
CALL0048876,VND0000001,Asia/Dubai,2026-01-01 06:48:39,Asia/Kolkata,True
CALL0048877,VND0000005,Asia/Dubai,2026-03-14 15:17:46,Asia/Kolkata,True
CALL0048878,VND0000002,UTC,2026-06-13 01:53:17,UTC,False
CALL0048879,VND0000014,UTC,2026-05-11 03:10:44,Asia/Kolkata,True
CALL0048880,VND0000006,Asia/Kolkata,2026-03-31 14:34:34,UTC,True
CALL0048881,VND0000001,UTC,2026-04-16 03:28:39,Asia/Kolkata,True
CALL0048882,VND0000015,Asia/Kolkata,2026-07-27 20:00:36,Asia/Kolkata,False
CALL0048883,VND0000014,Asia/Dubai,2026-06-15 18:32:41,Asia/Kolkata,True
CALL0048884,VND0000007,Asia/Kolkata,2026-06-29 20:38:08,UTC,True
CALL0048885,VND0000009,UTC,2026-07-31 11:29:05,Asia/Kolkata,True
CALL0048886,VND0000005,UTC,2026-03-07 04:48:53,Asia/Kolkata,True
CALL0048887,VND0000015,UTC,2026-04-15 18:55:48,Asia/Kolkata,True
CALL0048888,VND0000001,Asia/Kolkata,2026-02-02 02:34:36,Asia/Kolkata,False
CALL0048889,VND0000001,Asia/Dubai,2026-02-07 11:33:25,Asia/Kolkata,True
CALL0048890,VND0000009,Asia/Kolkata,2026-07-14 19:42:46,Asia/Kolkata,False
CALL0048891,VND0000011,UTC,2026-05-29 22:59:00,UTC,False
CALL0048892,VND0000011,Asia/Kolkata,2026-01-30 22:52:31,UTC,True
CALL0048893,VND0000006,Asia/Kolkata,2026-01-10 17:01:33,UTC,True
CALL0048894,VND0000007,UTC,2026-02-09 03:26:14,UTC,False
CALL0048895,VND0000003,Asia/Kolkata,2026-05-09 00:08:49,UTC,True
CALL0048896,VND0000008,Asia/Dubai,2026-03-21 23:12:10,Asia/Kolkata,True
CALL0048897,VND0000012,Asia/Dubai,2026-02-12 10:09:59,UTC,True
CALL0048898,VND0000012,UTC,2026-03-08 22:24:13,UTC,False
CALL0048899,VND0000004,Asia/Kolkata,2026-06-17 16:05:27,UTC,True
CALL0048900,VND0000014,Asia/Dubai,2026-08-01 05:32:52,Asia/Kolkata,True
CALL0048901,VND0000014,Asia/Dubai,2026-02-20 11:55:34,Asia/Kolkata,True
CALL0048902,VND0000004,UTC,2026-03-14 23:06:09,UTC,False
CALL0048903,VND0000008,UTC,2026-07-24 08:55:00,Asia/Kolkata,True
CALL0048904,VND0000003,UTC,2026-03-09 17:31:26,UTC,False
CALL0048905,VND0000001,Asia/Dubai,2026-07-06 19:38:30,Asia/Kolkata,True
CALL0048906,VND0000012,UTC,2026-02-12 19:45:30,UTC,False
CALL0048907,VND0000013,UTC,2026-02-23 12:45:37,Asia/Kolkata,True
CALL0048908,VND0000010,Asia/Kolkata,2026-02-04 01:28:11,UTC,True
CALL0048909,VND0000009,Asia/Kolkata,2026-05-02 01:56:03,Asia/Kolkata,False
CALL0048910,VND0000002,UTC,2026-05-30 14:21:16,UTC,False
CALL0048911,VND0000012,UTC,2026-03-05 19:08:11,UTC,False
CALL0048912,VND0000009,UTC,2026-05-17 00:21:09,Asia/Kolkata,True
CALL0048913,VND0000002,Asia/Kolkata,2026-03-03 04:48:18,UTC,True
CALL0048914,VND0000005,Asia/Dubai,2026-04-26 05:18:39,Asia/Kolkata,True
CALL0048915,VND0000014,Asia/Kolkata,2026-05-24 13:24:13,Asia/Kolkata,False
CALL0048916,VND0000002,UTC,2026-02-19 16:39:38,UTC,False
CALL0048917,VND0000003,UTC,2026-05-27 00:35:37,UTC,False
CALL0048918,VND0000014,UTC,2026-07-03 04:08:16,Asia/Kolkata,True
CALL0048919,VND0000002,UTC,2026-07-16 11:37:57,UTC,False
CALL0048920,VND0000002,Asia/Dubai,2026-04-10 16:25:13,UTC,True
CALL0048921,VND0000004,Asia/Kolkata,2026-08-05 13:13:28,UTC,True
CALL0048922,VND0000002,Asia/Dubai,2026-06-19 09:43:40,UTC,True
CALL0048923,VND0000015,UTC,2026-04-01 13:14:42,Asia/Kolkata,True
CALL0048924,VND0000001,Asia/Dubai,2026-04-27 04:17:58,Asia/Kolkata,True
CALL0048925,VND0000002,Asia/Kolkata,2026-01-06 07:22:12,UTC,True
CALL0048926,VND0000012,UTC,2026-05-26 04:53:12,UTC,False
CALL0048927,VND0000009,Asia/Kolkata,2026-05-21 05:01:34,Asia/Kolkata,False
CALL0048928,VND0000011,Asia/Dubai,2026-04-26 04:13:12,UTC,True
CALL0048929,VND0000010,Asia/Dubai,2026-08-07 20:53:24,UTC,True
CALL0048930,VND0000015,Asia/Dubai,2026-08-07 19:02:38,Asia/Kolkata,True
CALL0048931,VND0000011,Asia/Dubai,2026-03-08 03:16:47,UTC,True
CALL0048932,VND0000013,Asia/Kolkata,2026-03-03 08:00:44,Asia/Kolkata,False
CALL0048933,VND0000004,UTC,2026-02-23 07:30:23,UTC,False
CALL0048934,VND0000011,UTC,2026-07-02 10:52:43,UTC,False
CALL0048935,VND0000011,UTC,2026-08-06 19:24:47,UTC,False
CALL0048936,VND0000014,Asia/Kolkata,2026-07-21 01:29:06,Asia/Kolkata,False
CALL0048937,VND0000001,Asia/Dubai,2026-02-09 21:42:01,Asia/Kolkata,True
CALL0048938,VND0000012,Asia/Kolkata,2026-06-22 17:41:34,UTC,True
CALL0048939,VND0000009,Asia/Kolkata,2026-07-10 23:40:45,Asia/Kolkata,False
CALL0048940,VND0000010,UTC,2026-06-14 01:50:08,UTC,False
CALL0048941,VND0000007,Asia/Dubai,2026-08-02 16:04:50,UTC,True
CALL0048942,VND0000013,Asia/Kolkata,2026-06-11 20:25:56,Asia/Kolkata,False
CALL0048943,VND0000002,UTC,2026-05-13 00:47:34,UTC,False
CALL0048944,VND0000011,Asia/Dubai,2026-03-11 13:04:24,UTC,True
CALL0048945,VND0000006,Asia/Kolkata,2026-04-11 23:07:02,UTC,True
CALL0048946,VND0000008,Asia/Dubai,2026-07-01 05:27:22,Asia/Kolkata,True
CALL0048947,VND0000004,Asia/Dubai,2026-04-17 20:24:27,UTC,True
CALL0048948,VND0000015,Asia/Dubai,2026-05-01 22:35:43,Asia/Kolkata,True
CALL0048949,VND0000014,Asia/Kolkata,2026-03-20 14:42:52,Asia/Kolkata,False
CALL0048950,VND0000009,Asia/Dubai,2026-03-16 05:05:10,Asia/Kolkata,True
CALL0048951,VND0000003,Asia/Kolkata,2026-07-24 23:44:27,UTC,True
CALL0048952,VND0000003,Asia/Kolkata,2026-02-05 01:40:59,UTC,True
CALL0048953,VND0000003,Asia/Dubai,2026-01-20 08:57:07,UTC,True
CALL0048954,VND0000002,UTC,2026-06-24 14:41:58,UTC,False
CALL0048955,VND0000011,UTC,2026-07-26 18:55:35,UTC,False
CALL0048956,VND0000015,Asia/Kolkata,2026-01-03 14:53:48,Asia/Kolkata,False
CALL0048957,VND0000012,Asia/Kolkata,2026-06-18 14:35:10,UTC,True
CALL0048958,VND0000010,UTC,2026-04-03 20:08:23,UTC,False
CALL0048959,VND0000006,Asia/Dubai,2026-04-26 00:17:16,UTC,True
CALL0048960,VND0000012,Asia/Kolkata,2026-03-19 16:55:05,UTC,True
CALL0048961,VND0000005,Asia/Dubai,2026-06-17 10:25:05,Asia/Kolkata,True
CALL0048962,VND0000004,UTC,2026-01-21 10:54:01,UTC,False
CALL0048963,VND0000008,Asia/Kolkata,2026-04-15 18:19:57,Asia/Kolkata,False
CALL0048964,VND0000014,Asia/Kolkata,2026-05-26 01:04:58,Asia/Kolkata,False
CALL0048965,VND0000012,Asia/Kolkata,2026-05-02 01:23:27,UTC,True
CALL0048966,VND0000003,Asia/Dubai,2026-01-01 04:01:46,UTC,True
CALL0048967,VND0000006,Asia/Kolkata,2026-06-14 07:40:41,UTC,True
CALL0048968,VND0000010,Asia/Dubai,2026-05-30 19:20:50,UTC,True
CALL0048969,VND0000009,UTC,2026-05-10 17:30:04,Asia/Kolkata,True
CALL0048970,VND0000014,Asia/Dubai,2026-04-12 23:50:56,Asia/Kolkata,True
CALL0048971,VND0000003,Asia/Dubai,2026-05-15 21:44:07,UTC,True
CALL0048972,VND0000007,Asia/Kolkata,2026-03-01 01:31:44,UTC,True
CALL0048973,VND0000015,UTC,2026-02-12 22:58:25,Asia/Kolkata,True
CALL0048974,VND0000012,Asia/Kolkata,2026-01-25 04:03:33,UTC,True
CALL0048975,VND0000004,Asia/Dubai,2026-06-28 19:58:31,UTC,True
CALL0048976,VND0000004,Asia/Kolkata,2026-04-08 19:18:00,UTC,True
CALL0048977,VND0000006,Asia/Dubai,2026-03-04 07:28:05,UTC,True
CALL0048978,VND0000009,Asia/Kolkata,2026-01-24 14:56:43,Asia/Kolkata,False
CALL0048979,VND0000010,Asia/Kolkata,2026-02-16 15:38:38,UTC,True
CALL0048980,VND0000003,Asia/Kolkata,2026-02-23 10:08:01,UTC,True
CALL0048981,VND0000009,Asia/Kolkata,2026-06-02 17:07:50,Asia/Kolkata,False
CALL0048982,VND0000002,Asia/Kolkata,2026-07-03 12:41:38,UTC,True
CALL0048983,VND0000008,Asia/Dubai,2026-06-24 09:42:01,Asia/Kolkata,True
CALL0048984,VND0000002,Asia/Dubai,2026-04-27 00:35:55,UTC,True
CALL0048985,VND0000004,Asia/Dubai,2026-01-03 18:23:22,UTC,True
CALL0048986,VND0000015,Asia/Dubai,2026-06-24 00:33:49,Asia/Kolkata,True
CALL0048987,VND0000006,Asia/Dubai,2026-04-28 19:32:38,UTC,True
CALL0048988,VND0000006,UTC,2026-08-05 23:24:52,UTC,False
CALL0048989,VND0000008,UTC,2026-06-16 00:52:43,Asia/Kolkata,True
CALL0048990,VND0000005,Asia/Kolkata,2026-03-06 10:22:20,Asia/Kolkata,False
CALL0048991,VND0000002,UTC,2026-07-22 05:53:26,UTC,False
CALL0048992,VND0000003,Asia/Dubai,2026-06-24 17:24:58,UTC,True
CALL0048993,VND0000001,Asia/Dubai,2026-05-24 04:32:38,Asia/Kolkata,True
CALL0048994,VND0000009,UTC,2026-05-19 14:56:23,Asia/Kolkata,True
CALL0048995,VND0000002,Asia/Dubai,2026-07-29 15:19:44,UTC,True
CALL0048996,VND0000009,Asia/Kolkata,2026-06-09 09:40:44,Asia/Kolkata,False
CALL0048997,VND0000008,Asia/Dubai,2026-03-14 08:34:49,Asia/Kolkata,True
CALL0048998,VND0000010,Asia/Kolkata,2026-02-12 05:30:07,UTC,True
CALL0048999,VND0000004,UTC,2026-01-10 00:16:14,UTC,False
CALL0049000,VND0000013,Asia/Kolkata,2026-01-29 16:51:17,Asia/Kolkata,False
CALL0049001,VND0000013,Asia/Kolkata,2026-05-05 08:43:58,Asia/Kolkata,False
CALL0049002,VND0000007,Asia/Dubai,2026-02-11 16:07:13,UTC,True
CALL0049003,VND0000006,UTC,2026-05-11 13:46:39,UTC,False
CALL0049004,VND0000014,Asia/Kolkata,2026-03-08 14:03:21,Asia/Kolkata,False
CALL0049005,VND0000009,UTC,2026-07-24 04:10:30,Asia/Kolkata,True
CALL0049006,VND0000001,Asia/Kolkata,2026-02-15 00:44:24,Asia/Kolkata,False
CALL0049007,VND0000011,Asia/Dubai,2026-05-07 08:32:17,UTC,True
CALL0049008,VND0000009,UTC,2026-04-12 23:39:34,Asia/Kolkata,True
CALL0049009,VND0000001,Asia/Dubai,2026-04-22 09:10:15,Asia/Kolkata,True
CALL0049010,VND0000012,Asia/Kolkata,2026-04-09 18:25:11,UTC,True
CALL0049011,VND0000007,Asia/Kolkata,2026-07-05 06:55:13,UTC,True
CALL0049012,VND0000003,Asia/Kolkata,2026-01-13 05:15:31,UTC,True
CALL0049013,VND0000015,UTC,2026-01-13 12:49:16,Asia/Kolkata,True
CALL0049014,VND0000002,Asia/Dubai,2026-01-08 20:48:17,UTC,True
CALL0049015,VND0000008,UTC,2026-08-04 16:47:43,Asia/Kolkata,True
CALL0049016,VND0000015,UTC,2026-04-24 06:55:47,Asia/Kolkata,True
CALL0049017,VND0000012,Asia/Kolkata,2026-08-06 13:35:12,UTC,True
CALL0049018,VND0000001,Asia/Dubai,2026-01-19 06:29:20,Asia/Kolkata,True
CALL0049019,VND0000009,Asia/Dubai,2026-07-08 03:53:15,Asia/Kolkata,True
CALL0049020,VND0000004,UTC,2026-06-15 04:15:11,UTC,False
CALL0049021,VND0000002,Asia/Dubai,2026-04-07 15:12:30,UTC,True
CALL0049022,VND0000011,Asia/Kolkata,2026-04-25 18:26:13,UTC,True
CALL0049023,VND0000007,Asia/Dubai,2026-05-31 03:46:30,UTC,True
CALL0049024,VND0000008,UTC,2026-01-12 03:19:46,Asia/Kolkata,True
CALL0049025,VND0000008,UTC,2026-01-04 09:56:16,Asia/Kolkata,True
CALL0049026,VND0000002,UTC,2026-07-29 20:06:15,UTC,False
CALL0049027,VND0000004,Asia/Kolkata,2026-08-04 13:25:56,UTC,True
CALL0049028,VND0000011,UTC,2026-02-03 01:05:36,UTC,False
CALL0049029,VND0000002,UTC,2026-04-11 11:20:25,UTC,False
CALL0049030,VND0000015,Asia/Dubai,2026-05-13 22:53:49,Asia/Kolkata,True
CALL0049031,VND0000012,Asia/Kolkata,2026-03-23 18:04:36,UTC,True
CALL0049032,VND0000010,Asia/Kolkata,2026-07-18 12:41:10,UTC,True
CALL0049033,VND0000002,UTC,2026-04-14 00:18:38,UTC,False
CALL0049034,VND0000003,UTC,2026-06-17 12:25:03,UTC,False
