payment_id,account_id,borrower_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id,audited_recovery,rejection_reason
PAYMENT0003197,ACC0024674,BRW0009536,2026-04-23 21:23:49,TXN0000055487,97197.12,SUCCESS,NETBANKING,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0010873,ACC0006531,BRW0007952,2026-04-23 21:24:13,TXN0000052833,52638.14,FAILED,UPI,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0023074,ACC0000682,BRW0003743,2026-04-23 21:31:00,TXN0000007015,43280.89,FAILED,NACH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0013922,ACC0021374,BRW0006767,2026-04-23 21:58:08,TXN0000027420,92450.55,PENDING,NACH,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0012015,ACC0001650,BRW0005409,2026-04-23 22:03:49,TXN0000013040,59503.78,REVERSED,CARD,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0017897,ACC0014587,BRW0009487,2026-04-23 22:56:53,TXN0000011099,20554.49,SUCCESS,CASH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0007620,ACC0028936,BRW0002262,2026-04-23 23:58:23,TXN0000068864,87439.3,FAILED,NACH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0021156,ACC0023843,BRW0004516,2026-04-24 00:21:47,TXN0000038350,127476.33,SUCCESS,NACH,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0016632,ACC0004906,BRW0007319,2026-04-24 00:35:51,TXN0000053013,36251.94,PENDING,CASH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0015644,ACC0025854,BRW0001640,2026-04-24 00:47:47,TXN0000055925,7694.37,FAILED,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0009577,ACC0001441,BRW0002798,2026-04-24 00:55:39,TXN0000008515,96136.54,SUCCESS,UPI,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0020429,ACC0012026,BRW0006196,2026-04-24 01:04:53,TXN0000056306,128521.91,FAILED,NETBANKING,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0010496,ACC0012824,BRW0003055,2026-04-24 01:51:33,TXN0000053885,78974.34,FAILED,UPI,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0017878,ACC0013326,BRW0003087,2026-04-24 02:05:19,TXN0000040211,97963.08,PENDING,CASH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0024703,ACC0028016,BRW0006602,2026-04-24 02:08:24,TXN0000029972,17197.72,PENDING,CASH,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0011238,ACC0005671,BRW0002039,2026-04-24 02:16:09,TXN0000017543,104465.75,FAILED,UPI,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0023858,ACC0029097,BRW0006041,2026-04-24 02:22:11,TXN0000068673,38314.33,SUCCESS,UPI,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0013100,ACC0016674,BRW0004208,2026-04-24 03:50:35,TXN0000050865,41168.76,PENDING,CARD,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0001654,ACC0009785,BRW0002124,2026-04-24 03:55:59,TXN0000064552,15315.07,SUCCESS,UPI,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0009515,ACC0024546,BRW0007685,2026-04-24 04:26:12,TXN0000048720,2950.66,FAILED,UPI,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0004928,ACC0005129,BRW0001998,2026-04-24 04:31:17,TXN0000047311,133936.76,PENDING,UPI,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0010502,ACC0024877,BRW0007768,2026-04-24 04:53:01,TXN0000009654,133406.59,FAILED,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0006294,ACC0006356,BRW0010257,2026-04-24 05:03:19,TXN0000013526,12123.48,SUCCESS,NACH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0016421,ACC0011242,BRW0003381,2026-04-24 05:11:38,TXN0000045029,31812.84,FAILED,CASH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0024335,ACC0011320,BRW0008991,2026-04-24 05:22:54,TXN0000027476,62723.13,SUCCESS,NACH,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0006924,ACC0011588,BRW0009758,2026-04-24 05:53:20,TXN0000030969,27898.48,FAILED,CARD,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0023092,ACC0020276,BRW0011179,2026-04-24 06:11:45,TXN0000039346,54327.73,REVERSED,CASH,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0022758,ACC0028391,BRW0004262,2026-04-24 07:05:37,TXN0000009748,3990.18,FAILED,CARD,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0013741,ACC0024378,BRW0008279,2026-04-24 07:23:01,TXN0000066757,77585.58,SUCCESS,NACH,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0023826,ACC0006423,BRW0004149,2026-04-24 07:33:38,TXN0000034509,68410.53,SUCCESS,CARD,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0020706,ACC0024602,BRW0011049,2026-04-24 07:39:06,TXN0000016627,140292.51,SUCCESS,NETBANKING,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0021912,ACC0005271,BRW0003248,2026-04-24 07:50:10,TXN0000048704,127371.61,FAILED,UPI,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0001340,ACC0027286,BRW0001629,2026-04-24 07:55:55,TXN0000003307,121567.71,SUCCESS,UPI,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0022821,ACC0029340,BRW0001110,2026-04-24 07:56:47,,6410.17,PENDING,NETBANKING,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0010054,ACC0014413,BRW0004626,2026-04-24 08:19:57,TXN0000019826,75040.85,FAILED,NACH,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0013697,ACC0019130,BRW0003682,2026-04-24 08:46:23,TXN0000069323,84540.34,FAILED,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0013404,ACC0005483,BRW0009819,2026-04-24 08:47:53,TXN0000014600,78652.85,FAILED,CARD,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0022631,ACC0021042,BRW0006132,2026-04-24 09:53:53,TXN0000024716,49331.19,SUCCESS,UPI,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0023149,ACC0029932,BRW0010699,2026-04-24 10:18:58,TXN0000004482,88666.42,PENDING,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0001899,ACC0021205,BRW0011932,2026-04-24 10:30:24,TXN0000038494,140891.68,FAILED,NACH,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0007006,ACC0019629,BRW0009710,2026-04-24 11:06:51,TXN0000041457,83108.79,SUCCESS,NETBANKING,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0024304,ACC0002028,BRW0000830,2026-04-24 11:27:55,TXN0000040249,119901.69,FAILED,CASH,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0012883,ACC0006045,BRW0002736,2026-04-24 11:28:18,TXN0000000629,33928.78,PENDING,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0007651,ACC0004676,BRW0000378,2026-04-24 11:40:50,TXN0000043354,29020.5,REVERSED,CARD,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0021369,ACC0026046,BRW0006868,2026-04-24 11:50:48,TXN0000062603,21417.77,SUCCESS,CARD,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0006806,ACC0011987,BRW0004567,2026-04-24 12:30:40,TXN0000041863,86478.72,PENDING,CARD,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0003916,ACC0008307,BRW0010791,2026-04-24 12:48:01,TXN0000000212,109576.99,SUCCESS,CARD,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0009214,ACC0029741,BRW0006809,2026-04-24 13:34:09,TXN0000059722,27954.57,SUCCESS,CASH,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0001892,ACC0017687,BRW0003247,2026-04-24 13:35:50,TXN0000053969,20042.06,PENDING,UPI,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0010478,ACC0002982,BRW0008974,2026-04-24 13:45:28,TXN0000046969,26420.54,FAILED,NETBANKING,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0019465,ACC0001381,BRW0008726,2026-04-24 13:55:17,TXN0000020047,145514.57,FAILED,UPI,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0006762,ACC0010634,BRW0004468,2026-04-24 14:08:43,TXN0000006661,96794.09,SUCCESS,CASH,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0011166,ACC0025219,BRW0007405,2026-04-24 14:16:42,TXN0000031085,130255.25,SUCCESS,UPI,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0017192,ACC0012572,BRW0008638,2026-04-24 14:25:39,TXN0000051236,2858.45,SUCCESS,NACH,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0006094,ACC0024833,BRW0008877,2026-04-24 14:52:39,TXN0000064862,53851.93,FAILED,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0022959,ACC0028307,BRW0003346,2026-04-24 15:04:57,TXN0000022982,35769.23,FAILED,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0010878,ACC0025623,BRW0005764,2026-04-24 15:10:00,TXN0000057886,43714.47,FAILED,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0015121,ACC0028579,BRW0011415,2026-04-24 15:14:46,TXN0000029145,93714.91,FAILED,CASH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0011961,ACC0006340,BRW0005632,2026-04-24 15:53:26,TXN0000014314,74528.63,SUCCESS,CASH,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0019468,ACC0023562,BRW0005631,2026-04-24 17:12:46,TXN0000034549,82994.13,REVERSED,CASH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0013403,ACC0029966,BRW0004111,2026-04-24 17:41:20,TXN0000016558,114960.51,FAILED,NETBANKING,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0000487,ACC0020333,BRW0006806,2026-04-24 18:04:01,TXN0000056230,95981.8,FAILED,NACH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0002400,ACC0002828,BRW0010558,2026-04-24 18:07:06,TXN0000021344,43544.99,SUCCESS,NACH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0015625,ACC0004742,BRW0003689,2026-04-24 18:24:05,TXN0000020680,88504.28,FAILED,NETBANKING,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0014048,ACC0010030,BRW0002715,2026-04-24 19:44:27,TXN0000064288,122844.72,PENDING,CARD,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0016729,ACC0004248,BRW0010867,2026-04-24 19:52:37,TXN0000006366,823.9,PENDING,NACH,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0017010,ACC0013000,BRW0009248,2026-04-24 19:55:55,TXN0000063816,24715.81,FAILED,CARD,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0017423,ACC0019010,BRW0005633,2026-04-24 20:01:57,TXN0000037836,10514.54,SUCCESS,NACH,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0020426,ACC0007834,BRW0003933,2026-04-24 20:26:43,TXN0000006534,15582.06,PENDING,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0020088,ACC0006207,BRW0000994,2026-04-24 20:43:22,TXN0000062201,125542.63,SUCCESS,CARD,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0011334,ACC0000782,BRW0004525,2026-04-24 21:21:19,TXN0000039707,45586.78,REVERSED,CARD,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0017563,ACC0023490,BRW0000702,2026-04-24 22:00:26,TXN0000012492,142104.97,FAILED,NETBANKING,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0003872,ACC0016561,BRW0002082,2026-04-24 22:13:36,TXN0000030595,87296.05,SUCCESS,CARD,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0022436,ACC0006188,BRW0004218,2026-04-24 22:21:09,TXN0000011378,147773.29,SUCCESS,CARD,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0005413,ACC0010774,BRW0011383,2026-04-24 22:39:16,TXN0000014017,10402.22,SUCCESS,NACH,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0019095,ACC0011828,BRW0009561,2026-04-24 23:08:23,TXN0000004414,35927.59,SUCCESS,CARD,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0007918,ACC0022429,BRW0004973,2026-04-24 23:18:04,TXN0000009041,13470.19,SUCCESS,NETBANKING,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0008137,ACC0005510,BRW0007334,2026-04-24 23:56:58,TXN0000017874,46607.97,FAILED,UPI,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0008124,ACC0026198,BRW0009301,2026-04-25 00:39:18,TXN0000054308,40932.3,FAILED,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0003533,ACC0002937,BRW0000541,2026-04-25 01:38:14,TXN0000052132,138567.37,FAILED,NETBANKING,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0007748,ACC0021916,BRW0005012,2026-04-25 02:06:11,TXN0000005237,91911.56,FAILED,NACH,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0016538,ACC0000574,BRW0006183,2026-04-25 02:26:51,TXN0000016801,146219.43,PENDING,CARD,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0005969,ACC0023024,BRW0004699,2026-04-25 02:43:13,TXN0000003670,108628.08,SUCCESS,UPI,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0009531,ACC0001438,BRW0004127,2026-04-25 02:48:38,TXN0000055757,14422.32,PENDING,CASH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0015483,ACC0018849,BRW0008541,2026-04-25 03:01:09,TXN0000049086,87887.2,FAILED,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0018764,ACC0006427,BRW0004995,2026-04-25 03:59:33,TXN0000004380,4142.99,REVERSED,NETBANKING,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0012017,ACC0026551,BRW0001471,2026-04-25 05:37:48,TXN0000009040,23298.67,SUCCESS,CARD,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0021478,ACC0010092,BRW0010309,2026-04-25 06:10:17,TXN0000030791,58292.7,SUCCESS,UPI,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0018734,ACC0002608,BRW0009708,2026-04-25 06:20:52,TXN0000046194,108450.07,SUCCESS,CARD,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0011169,ACC0006898,BRW0009467,2026-04-25 06:28:50,TXN0000003209,106096.78,REVERSED,CASH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0024883,ACC0027992,BRW0009152,2026-04-25 06:37:30,TXN0000038358,71659.19,FAILED,NETBANKING,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0002856,ACC0016218,BRW0010752,2026-04-25 06:57:55,TXN0000055587,39735.22,PENDING,NETBANKING,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0024906,ACC0015612,BRW0007925,2026-04-25 07:08:03,TXN0000014108,75070.02,FAILED,NETBANKING,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0012046,ACC0003228,BRW0008119,2026-04-25 07:45:31,TXN0000054664,51569.53,FAILED,NACH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0007140,ACC0023573,BRW0003268,2026-04-25 07:48:19,TXN0000068956,149131.07,SUCCESS,CASH,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0006928,ACC0009863,BRW0001799,2026-04-25 09:13:08,TXN0000063253,102637.06,SUCCESS,NETBANKING,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0019385,ACC0023179,BRW0010715,2026-04-25 09:20:14,TXN0000027314,115425.19,PENDING,NETBANKING,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0001132,ACC0007217,BRW0006366,2026-04-25 09:45:51,TXN0000029664,113345.99,FAILED,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0019037,ACC0004144,BRW0008407,2026-04-25 10:08:50,TXN0000001688,130496.84,SUCCESS,CASH,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0003008,ACC0003284,BRW0009140,2026-04-25 10:36:19,TXN0000016272,77724.27,SUCCESS,NACH,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0019241,ACC0026313,BRW0002602,2026-04-25 11:22:29,TXN0000027022,103637.91,FAILED,NETBANKING,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0008189,ACC0010380,BRW0001535,2026-04-25 11:40:25,TXN0000036364,58096.93,FAILED,NETBANKING,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0010682,ACC0021464,BRW0001617,2026-04-25 13:19:59,TXN0000006277,1412.97,SUCCESS,CARD,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0001186,ACC0022290,BRW0004197,2026-04-25 13:24:45,TXN0000005830,5673.15,SUCCESS,CARD,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0002073,ACC0022308,BRW0010729,2026-04-25 13:33:39,TXN0000030611,63714.36,FAILED,NACH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0012634,ACC0003136,BRW0005281,2026-04-25 13:50:56,TXN0000052677,84968.35,SUCCESS,UPI,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0024608,ACC0005625,BRW0005333,2026-04-25 14:07:12,TXN0000061250,131660.84,FAILED,CASH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0020550,ACC0027329,BRW0005859,2026-04-25 14:34:28,TXN0000008246,63489.2,SUCCESS,NETBANKING,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0020456,ACC0012502,BRW0010142,2026-04-25 15:07:26,TXN0000014219,138450.29,SUCCESS,NACH,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0019872,ACC0022674,BRW0002183,2026-04-25 15:08:13,TXN0000004610,95462.41,SUCCESS,CARD,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0016523,ACC0029729,BRW0003253,2026-04-25 15:12:19,TXN0000059870,72561.17,SUCCESS,CASH,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0024923,ACC0029368,BRW0004468,2026-04-25 15:26:29,TXN0000034031,142511.42,SUCCESS,UPI,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0021005,ACC0015941,BRW0005422,2026-04-25 17:18:01,TXN0000040058,72801.16,PENDING,CASH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0001463,ACC0024863,BRW0003311,2026-04-25 17:42:44,TXN0000057630,29207.93,SUCCESS,CASH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0005054,ACC0011478,BRW0011927,2026-04-25 18:04:45,TXN0000032747,67006.13,SUCCESS,NETBANKING,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0013867,ACC0009960,BRW0008022,2026-04-25 18:06:44,TXN0000040329,53505.67,PENDING,NETBANKING,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0019528,ACC0008123,BRW0010047,2026-04-25 18:21:13,TXN0000069404,7195.12,PENDING,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0004724,ACC0029761,BRW0002210,2026-04-25 18:44:22,TXN0000052317,8633.83,PENDING,CASH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0006503,ACC0012025,BRW0010531,2026-04-25 18:46:09,TXN0000026235,5995.68,REVERSED,NETBANKING,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0021738,ACC0009267,BRW0003725,2026-04-25 19:00:12,TXN0000046474,144430.0,SUCCESS,UPI,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0022400,ACC0022218,BRW0001833,2026-04-25 19:11:58,TXN0000050702,124675.17,SUCCESS,UPI,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0014749,ACC0009268,BRW0006300,2026-04-25 19:39:30,TXN0000042847,111011.72,FAILED,UPI,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0019306,ACC0020830,BRW0001868,2026-04-25 20:16:22,TXN0000032211,51732.58,FAILED,NETBANKING,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0005344,ACC0009039,BRW0002609,2026-04-25 20:20:43,TXN0000061370,72327.96,SUCCESS,NETBANKING,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0001518,ACC0007605,BRW0006343,2026-04-25 20:26:22,TXN0000043272,116329.05,PENDING,UPI,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0004995,ACC0008216,BRW0005554,2026-04-25 21:37:54,TXN0000027694,1276.32,SUCCESS,CARD,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0024599,ACC0024196,BRW0003922,2026-04-25 22:53:48,TXN0000059318,52883.43,SUCCESS,CASH,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0007935,ACC0008442,BRW0000258,2026-04-25 23:49:22,TXN0000057981,137867.75,SUCCESS,CASH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0018206,ACC0016773,BRW0002047,2026-04-25 23:50:53,TXN0000045797,56737.75,PENDING,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0017902,ACC0013812,BRW0009016,2026-04-26 00:07:17,TXN0000002756,133388.23,SUCCESS,NETBANKING,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0024416,ACC0018169,BRW0008270,2026-04-26 02:34:29,TXN0000026341,90785.52,PENDING,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0022456,ACC0007749,BRW0011319,2026-04-26 03:21:56,TXN0000026403,16912.95,SUCCESS,NACH,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0018249,ACC0001113,BRW0008383,2026-04-26 03:33:05,TXN0000037604,76499.12,PENDING,NETBANKING,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0016878,ACC0011007,BRW0006318,2026-04-26 04:14:40,TXN0000065884,37353.52,PENDING,UPI,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0018410,ACC0000027,BRW0001277,2026-04-26 04:45:57,TXN0000067807,68811.42,PENDING,CASH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0001129,ACC0024161,BRW0007294,2026-04-26 04:52:09,TXN0000041899,1660.24,SUCCESS,CASH,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0007738,ACC0014752,BRW0001384,2026-04-26 05:08:14,TXN0000026244,647.63,SUCCESS,UPI,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0006725,ACC0012074,BRW0010146,2026-04-26 05:43:17,TXN0000014666,142227.0,SUCCESS,CARD,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0015195,ACC0000254,BRW0010700,2026-04-26 05:56:50,TXN0000023472,72037.83,SUCCESS,UPI,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0011212,ACC0015413,BRW0002132,2026-04-26 06:34:26,TXN0000018332,55807.23,SUCCESS,UPI,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0004141,ACC0003118,BRW0004552,2026-04-26 07:23:42,TXN0000055487,60175.23,SUCCESS,CARD,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0015113,ACC0003131,BRW0011809,2026-04-26 07:42:18,TXN0000069948,146567.18,SUCCESS,NETBANKING,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0012430,ACC0029404,BRW0007661,2026-04-26 08:36:18,TXN0000015000,83481.42,SUCCESS,UPI,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0010575,ACC0002814,BRW0007473,2026-04-26 08:45:56,TXN0000042772,38544.84,PENDING,UPI,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0004992,ACC0014297,BRW0003127,2026-04-26 09:25:52,TXN0000059235,110166.55,SUCCESS,NETBANKING,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0023346,ACC0020526,BRW0007413,2026-04-26 10:19:07,TXN0000048092,12026.56,SUCCESS,NETBANKING,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0002570,ACC0021733,BRW0005129,2026-04-26 10:29:59,TXN0000000437,93878.46,SUCCESS,CARD,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0002607,ACC0010034,BRW0003541,2026-04-26 11:49:01,TXN0000066571,116151.23,PENDING,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0007384,ACC0022947,BRW0004284,2026-04-26 13:04:43,TXN0000022709,124222.07,FAILED,CARD,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0006896,ACC0008604,BRW0006729,2026-04-26 13:08:28,TXN0000023153,47880.17,SUCCESS,UPI,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0014517,ACC0026816,BRW0002974,2026-04-26 13:55:28,TXN0000069780,45172.59,SUCCESS,NETBANKING,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0003550,ACC0019575,BRW0006081,2026-04-26 14:22:11,TXN0000056269,82853.12,FAILED,NETBANKING,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0012611,ACC0024231,BRW0003257,2026-04-26 14:23:11,TXN0000028762,7242.63,REVERSED,NETBANKING,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0012293,ACC0014096,BRW0008553,2026-04-26 14:51:07,TXN0000008229,4355.92,REVERSED,NACH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0010871,ACC0021485,BRW0007322,2026-04-26 15:02:27,TXN0000008391,100066.74,SUCCESS,CARD,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0006376,ACC0019501,BRW0010618,2026-04-26 15:28:25,TXN0000013529,125476.39,SUCCESS,CASH,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0021440,ACC0011248,BRW0009339,2026-04-26 15:30:05,TXN0000040661,94173.66,SUCCESS,UPI,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0001302,ACC0002844,BRW0009768,2026-04-26 16:18:55,TXN0000059219,106788.45,SUCCESS,NACH,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0024135,ACC0018989,BRW0005311,2026-04-26 16:24:32,TXN0000036381,92771.94,PENDING,CASH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0022583,ACC0025551,BRW0005739,2026-04-26 16:27:21,TXN0000012888,102591.67,FAILED,CARD,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0015268,ACC0009870,BRW0011143,2026-04-26 16:58:50,TXN0000017690,44711.91,SUCCESS,UPI,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0007955,ACC0019500,BRW0011835,2026-04-26 17:10:50,TXN0000042129,87351.28,PENDING,CARD,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0019408,ACC0013541,BRW0002155,2026-04-26 18:59:05,TXN0000035449,148801.79,SUCCESS,CARD,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0016256,ACC0026554,BRW0006823,2026-04-26 19:24:16,TXN0000056938,53292.89,SUCCESS,CARD,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0021592,ACC0022325,BRW0007718,2026-04-26 19:55:04,TXN0000014291,126393.12,SUCCESS,NACH,VND0000008,0,AMBIGUOUS_REFERENCE
